date,no2,so2,o3,pm10,pm25
2024-07-24,14.399166666666666,2.7142857142857144,80.96325,33.269416666666665,12.306916666666666
2024-07-25,9.75,2.5833333333333335,97.60458333333334,30.414166666666663,13.930583333333333
2024-07-26,8.307692307692308,1.9230769230769231,76.1923076923077,33.20007692307692,13.459999999999999
2024-07-27,8.59275,2.0,84.7600625,24.2145,8.8859375
2024-07-28,6.6923076923076925,1.5384615384615385,90.51923076923077,24.09,10.298076923076923
2024-07-29,13.25,1.4166666666666667,75.3125,53.43,14.4825
2024-07-30,6.083333333333333,1.0833333333333333,84.07291666666667,65.93166666666667,17.96625
2024-07-31,9.997333333333334,1.0,79.99133333333333,51.187111111111115,16.362111111111112
2024-08-01,11.923076923076923,1.4615384615384615,82.38461538461539,40.9433076923077,14.904769230769231
2024-08-02,6.733333333333333,1.4,92.25833333333334,34.337266666666665,11.901
2024-08-03,5.6,1.3333333333333333,86.20833333333333,26.742466666666665,10.442266666666667
2024-08-04,6.875,1.6875,86.515625,22.0376875,10.829125
2024-08-05,8.0664,2.0,100.30613333333334,27.378066666666665,13.368333333333334
2024-08-06,6.6,2.6666666666666665,101.15833333333333,29.0506,13.870866666666666
2024-08-07,13.0,2.7857142857142856,91.30357142857143,31.890285714285714,13.381214285714284
2024-08-08,12.125,2.9375,91.9140625,32.9549375,15.8359375
2024-08-09,10.933571428571428,2.6153846153846154,100.0355,32.6245,19.12257142857143
2024-08-10,5.833333333333333,2.5,81.59858333333334,36.620333333333335,17.223416666666665
2024-08-11,4.0,2.3333333333333335,83.4828888888889,35.00366666666667,14.709999999999999
2024-08-12,5.466666666666667,2.066666666666667,80.9216,31.202800000000003,12.264000000000001
2024-08-13,6.0,2.142857142857143,95.15466666666667,25.25092857142857,9.864357142857143
2024-08-14,7.75,2.4,75.76875,24.8517,8.99825
2024-08-15,5.294117647058823,2.235294117647059,71.29411764705883,21.52894117647059,7.759882352941177
2024-08-16,12.285714285714286,3.2142857142857144,73.29464285714286,19.323571428571427,9.17842857142857
2024-08-17,6.461538461538462,2.6153846153846154,83.39423076923077,25.093384615384615,10.577538461538463
